source1_entity_id	candidate_entity_ids
S1-653149647	S2-367226491,S2-313955120,S2-849625844,S2-652451674,S2-710254316,S2-530498653,S2-800805329,S2-831865153,S2-769732401,S2-794845202,S2-351586681,S2-516550255,S2-317887701,S2-805068624,S2-552344048,S2-256018084,S2-129761272,S2-591876506,S2-935972906,S2-147962573,S3-192700570,S3-303206745,S3-459694106,S3-975084483,S3-575680850,S3-802988511,S3-734704765,S3-626034570,S3-874139431,S3-773008196,S3-24718286,S3-779444319,S3-365536082,S3-541662810,S3-6668760,S3-848318691,S3-785276284,S3-204525602,S3-220702244,S3-649108033
S1-657251225	S2-657304560,S2-426469563,S2-964261366,S2-293630968,S2-666649032,S2-883500455,S2-540076704,S2-797074835,S2-66819084,S2-489016619,S2-190556054,S2-291951292,S2-887381953,S2-568631985,S2-927979481,S2-897051486,S2-914966490,S2-133042023,S2-381086673,S2-686382968,S3-72149779,S3-817078811,S3-358144277,S3-648059842,S3-354939845,S3-93901134,S3-505677840,S3-709943359,S3-665823069,S3-40407022,S3-152771116,S3-393601740,S3-186494557,S3-366610971,S3-916186113,S3-67520421,S3-908403706,S3-426215040,S3-57277884,S3-362006003
S1-244474490	S2-379787940,S2-679945432,S2-148979182,S2-2641867,S2-774453979,S2-50378172,S2-431975252,S2-391035386,S2-789213227,S2-618329833,S2-237505292,S2-851420870,S2-972465827,S2-849797239,S2-552878160,S2-156945895,S2-915876521,S2-250404194,S2-249276603,S2-774260405,S3-24026143,S3-108587741,S3-631180714,S3-317097221,S3-197809304,S3-594188441,S3-121966215,S3-164211654,S3-8099047,S3-557960950,S3-141776651,S3-48492647,S3-569499618,S3-896510226,S3-49949966,S3-140360211,S3-358249189,S3-400042959,S3-915057445,S3-258396140
S1-857992844	S2-480949290,S2-223276182,S2-928875345,S2-64963081,S2-36906803,S2-870394188,S2-215800567,S2-529623901,S2-877635712,S2-830919961,S2-158681675,S2-187946182,S2-539030750,S2-747459531,S2-652791728,S2-370970630,S2-328944550,S2-97254980,S2-847788097,S2-417743541,S3-187929272,S3-987015226,S3-362209457,S3-765947654,S3-837079914,S3-276048911,S3-718268965,S3-687668592,S3-353259826,S3-636249405,S3-196333237,S3-995315197,S3-724350675,S3-171786414,S3-357277699,S3-232048716,S3-334894977,S3-325312266,S3-822600915,S3-186828534
S1-197043206	S2-28065222,S2-15297238,S2-990799112,S2-882754704,S2-82761959,S2-765145362,S2-187015638,S2-536783146,S2-255009099,S2-392574556,S2-946279837,S2-21907891,S2-880369030,S2-30750304,S2-376535408,S2-374741531,S2-334146331,S2-78782073,S2-985055685,S2-288131153,S3-999335994,S3-232562397,S3-987493603,S3-333851944,S3-359498433,S3-122023673,S3-373329119,S3-752364409,S3-780511885,S3-341555796,S3-569135352,S3-98192207,S3-394273664,S3-776238049,S3-903686249,S3-435304612,S3-26486009,S3-564584480,S3-279153908,S3-872121479
S1-269094403	S2-696370078,S2-319876643,S2-652780677,S2-471251536,S2-421649108,S2-299291365,S2-347200186,S2-818202613,S2-546092629,S2-16343901,S2-189128065,S2-102217837,S2-82016478,S2-607684664,S2-955920670,S2-740951662,S2-363292389,S2-824384473,S2-130169612,S2-290074118,S3-886930898,S3-580658204,S3-997390616,S3-487420241,S3-472015903,S3-367433352,S3-946573121,S3-444003796,S3-722680365,S3-127808878,S3-403629633,S3-680851246,S3-616333091,S3-195388810,S3-343158743,S3-400473669,S3-927703147,S3-70848467,S3-697328572,S3-789935992
S1-355078971	S2-294562240,S2-581613463,S2-72684220,S2-318799519,S2-932237865,S2-928997081,S2-48137694,S2-402998321,S2-180634553,S2-627613508,S2-51693488,S2-824881345,S2-859504505,S2-913916163,S2-550697952,S2-780571485,S2-646167966,S2-403504330,S2-862470165,S2-987126275,S3-453988826,S3-869272551,S3-246903895,S3-478785182,S3-638380686,S3-45826598,S3-324945610,S3-88677290,S3-996787733,S3-942437806,S3-938198076,S3-467148247,S3-37527709,S3-510818396,S3-301242921,S3-547843168,S3-277293975,S3-873790858,S3-763798872,S3-376724504
S1-51627651	S2-305620772,S2-751921067,S2-297898573,S2-682139452,S2-249550570,S2-168108976,S2-892183853,S2-37334607,S2-592220764,S2-265640952,S2-668687915,S2-553561810,S2-447248480,S2-381036664,S2-530753402,S2-745026058,S2-165255024,S2-347839530,S2-97447609,S2-936473016,S3-449496761,S3-275264441,S3-948321994,S3-56268040,S3-840801529,S3-199451265,S3-299416099,S3-519849400,S3-231385884,S3-419110682,S3-504285398,S3-311017815,S3-246032971,S3-442145113,S3-609845444,S3-398601042,S3-205385208,S3-333116803,S3-34067760,S3-752353329
S1-288364156	S2-298339472,S2-986621935,S2-312600715,S2-397868406,S2-449075159,S2-6813149,S2-963803488,S2-347228581,S2-584956305,S2-128801830,S2-640146321,S2-792023005,S2-826790006,S2-527222679,S2-144522770,S2-949370141,S2-345080103,S2-674944336,S2-74351789,S2-173288847,S3-489786335,S3-433001623,S3-472151265,S3-424154886,S3-517453137,S3-753185430,S3-277671198,S3-765192882,S3-233464546,S3-638327343,S3-294974031,S3-725282988,S3-611954606,S3-662753340,S3-545472419,S3-43232873,S3-821820501,S3-817581343,S3-162687258,S3-999673588
S1-500222888	S2-243653627,S2-180608911,S2-826405562,S2-610439446,S2-303227904,S2-119596333,S2-111077066,S2-931565101,S2-252942737,S2-266959208,S2-345973945,S2-791588657,S2-860263602,S2-19284707,S2-941775707,S2-517651936,S2-335297058,S2-365520118,S2-655284304,S2-8204132,S3-658437431,S3-18021823,S3-388145416,S3-608869387,S3-559108022,S3-720452393,S3-598568146,S3-990692276,S3-74923136,S3-644372422,S3-363152490,S3-791196456,S3-927567607,S3-981656206,S3-373374437,S3-116097714,S3-944190628,S3-623551556,S3-607443480,S3-790504242
S1-247274429	S2-658555204,S2-502577706,S2-488587790,S2-252357577,S2-133043449,S2-600947347,S2-113028239,S2-476721040,S2-495179311,S2-984913220,S2-651479454,S2-411275632,S2-951998320,S2-803115494,S2-318372707,S2-106341849,S2-726196608,S2-226026736,S2-287804241,S2-540847359,S3-462954346,S3-278077802,S3-914141610,S3-345363442,S3-971812485,S3-932362388,S3-599148155,S3-118021036,S3-731481673,S3-161676769,S3-476686556,S3-310896472,S3-650602551,S3-194827762,S3-374614489,S3-643130095,S3-627216425,S3-748156390,S3-356798078,S3-116557348
S1-260204874	S2-143635266,S2-63531653,S2-665775709,S2-808576831,S2-317338793,S2-755866309,S2-984611297,S2-703172444,S2-676467679,S2-220449102,S2-540758468,S2-347572841,S2-181041759,S2-836257905,S2-786017687,S2-289412437,S2-311059422,S2-150397121,S2-779120161,S2-318531873,S3-239645053,S3-582674700,S3-543745613,S3-868851418,S3-183927606,S3-849863248,S3-815732391,S3-360682713,S3-932146669,S3-471128711,S3-730526549,S3-776466763,S3-759246888,S3-937356851,S3-481840012,S3-724080816,S3-60823907,S3-114620347,S3-490502117,S3-833798995
S1-511066423	S2-323205883,S2-580129281,S2-830250358,S2-622156585,S2-686264607,S2-474052754,S2-568028008,S2-10952957,S2-286092318,S2-886441714,S2-412969510,S2-968880515,S2-55371613,S2-218741049,S2-468276093,S2-291220260,S2-673540283,S2-389963695,S2-355135493,S2-45569233,S3-779007929,S3-591492307,S3-862186549,S3-966221742,S3-53690135,S3-163434767,S3-479320850,S3-293863909,S3-509997904,S3-116647644,S3-463211464,S3-999122472,S3-833919217,S3-644142812,S3-990240318,S3-905225948,S3-416574056,S3-284848507,S3-448378941,S3-513478682
S1-605505884	S2-165743854,S2-55636069,S2-401196986,S2-740683827,S2-281291849,S2-946581371,S2-37440704,S2-151628773,S2-765915180,S2-591631076,S2-755083962,S2-258765661,S2-219381945,S2-181985125,S2-29406810,S2-616686373,S2-526774219,S2-746217600,S2-696763291,S2-219395915,S3-162914627,S3-633838944,S3-492167001,S3-731426689,S3-511364793,S3-260279784,S3-173037183,S3-498533545,S3-270912400,S3-28107983,S3-313845643,S3-720752803,S3-505170939,S3-51573020,S3-959186076,S3-925257831,S3-784792218,S3-939534975,S3-153815098,S3-16583406
S1-882791035	S2-221989709,S2-302800954,S2-670437611,S2-976760998,S2-505768532,S2-249962597,S2-48044673,S2-321446922,S2-219731897,S2-991504357,S2-553231431,S2-782754578,S2-622967853,S2-315175242,S2-456605697,S2-12440142,S2-274157392,S2-3776152,S2-830717030,S2-899810980,S3-713969358,S3-262716034,S3-947841255,S3-23492958,S3-39323415,S3-584544304,S3-739593807,S3-873093932,S3-174009614,S3-328840791,S3-678576160,S3-868824282,S3-387275929,S3-859706175,S3-839263630,S3-6429946,S3-337256424,S3-571260681,S3-794059297,S3-175379680
S1-868105169	S2-231536988,S2-293890675,S2-75251061,S2-756566131,S2-675250840,S2-294874898,S2-391897182,S2-879979286,S2-587983538,S2-556909433,S2-99769575,S2-685804534,S2-968505057,S2-497315327,S2-686532097,S2-98036361,S2-401975713,S2-625724420,S2-783508513,S2-364330651,S3-588718313,S3-697660906,S3-201947195,S3-141278392,S3-578356224,S3-136619053,S3-73032659,S3-161800995,S3-254758011,S3-876425841,S3-52428523,S3-546845454,S3-748405286,S3-351008570,S3-777030599,S3-165685432,S3-518026783,S3-606217734,S3-453025706,S3-767687984
S1-764707596	S2-109926935,S2-28080211,S2-355378370,S2-824850781,S2-808427861,S2-103737875,S2-693228393,S2-132260715,S2-77723575,S2-931636837,S2-787620952,S2-395671932,S2-193242233,S2-245956900,S2-344366294,S2-661624901,S2-850645284,S2-580567845,S2-140827328,S2-364583201,S3-743551346,S3-495716237,S3-366058287,S3-160961194,S3-227534700,S3-175307813,S3-884176566,S3-934087460,S3-575450230,S3-606768697,S3-689534375,S3-558870882,S3-442354780,S3-211649020,S3-447236069,S3-284591976,S3-267650734,S3-707051505,S3-28994427,S3-281563160
S1-962993818	S2-917903845,S2-21937864,S2-392595553,S2-277596601,S2-442249232,S2-649527645,S2-296040203,S2-572522103,S2-999668425,S2-642549766,S2-974479697,S2-883708885,S2-709517880,S2-396986985,S2-292845680,S2-86895528,S2-396622361,S2-226661564,S2-697209928,S2-622934393,S3-492656918,S3-986290445,S3-166015673,S3-749495375,S3-628797198,S3-978037795,S3-481582517,S3-398663305,S3-525686523,S3-554199347,S3-991362143,S3-507582367,S3-862216151,S3-885399159,S3-598934174,S3-1575254,S3-878811423,S3-888526152,S3-842106836,S3-130647528
S1-608940471	S2-665327497,S2-491724444,S2-751270171,S2-75328302,S2-687464505,S2-61675814,S2-575871394,S2-459485143,S2-25056056,S2-255801161,S2-435422694,S2-184941906,S2-239891269,S2-808640224,S2-703526153,S2-563877126,S2-980731603,S2-654433278,S2-577955573,S2-24412925,S3-141175997,S3-69037052,S3-785513925,S3-388451093,S3-41827073,S3-794107290,S3-717525343,S3-221559300,S3-205931026,S3-527277908,S3-602432909,S3-63567338,S3-542332261,S3-414036886,S3-964748160,S3-973594185,S3-930575545,S3-838341478,S3-176642513,S3-828458114
S1-346760887	S2-960353033,S2-434120071,S2-108785440,S2-168293986,S2-381781206,S2-659537047,S2-682662242,S2-613953997,S2-39547519,S2-607894719,S2-347055202,S2-287402090,S2-147990759,S2-50526254,S2-407216009,S2-973394637,S2-646454645,S2-765978472,S2-738661191,S2-65313786,S3-531724372,S3-715186323,S3-633302932,S3-337568625,S3-519323888,S3-145729614,S3-595024989,S3-712522117,S3-402526583,S3-897852382,S3-245138549,S3-76137429,S3-602384454,S3-239822095,S3-131010220,S3-422242645,S3-866580997,S3-925358080,S3-333773609,S3-896153181
S1-597621907	S2-664108852,S2-935972906,S2-817751216,S2-349043036,S2-692484573,S2-676068687,S2-457753565,S2-697787819,S2-72858303,S2-256092773,S2-637338288,S2-814553631,S2-207673281,S2-458619110,S2-128017625,S2-873537347,S2-180707864,S2-368837926,S2-879315443,S2-225520702,S3-562325209,S3-41426341,S3-42546335,S3-788605514,S3-319697579,S3-875559615,S3-30808005,S3-894324420,S3-161674690,S3-336697476,S3-147352057,S3-474611442,S3-240213533,S3-40454929,S3-772684496,S3-4737266,S3-738493774,S3-670869126,S3-726631477,S3-153964012
S1-36048451	S2-700233887,S2-467136296,S2-654124665,S2-832315012,S2-169345315,S2-846508960,S2-755291840,S2-317010776,S2-614920067,S2-932820832,S2-332055244,S2-21431839,S2-900220600,S2-849850500,S2-846945459,S2-355736542,S2-915815993,S2-241362122,S2-125154678,S2-137722596,S3-238568846,S3-132722092,S3-145729614,S3-866580997,S3-302516864,S3-32387908,S3-397954251,S3-702192442,S3-175443554,S3-674234124,S3-545762589,S3-383567406,S3-533188670,S3-904517161,S3-58465858,S3-597439500,S3-607752074,S3-282774756,S3-571455132,S3-592409761
S1-98985291	S2-613559472,S2-449462416,S2-644329787,S2-335112761,S2-111044839,S2-906143380,S2-8824189,S2-236077202,S2-675442712,S2-821080353,S2-266499977,S2-196104502,S2-355352021,S2-793804124,S2-904962932,S2-619090572,S2-855804524,S2-70578260,S2-315646400,S2-631072122,S3-816369919,S3-453404850,S3-954710809,S3-838377508,S3-364837058,S3-465377720,S3-645169822,S3-157732099,S3-174253794,S3-885179488,S3-553228322,S3-169137999,S3-877937171,S3-565817913,S3-46929237,S3-611570936,S3-860097153,S3-902541845,S3-388981527,S3-862518836
S1-368908513	S2-221238929,S2-266687754,S2-384785674,S2-591481302,S2-806272157,S2-451758190,S2-531512457,S2-916215074,S2-994716597,S2-158920167,S2-918528688,S2-350848683,S2-285674395,S2-163014094,S2-214007551,S2-412749886,S2-385509508,S2-844834468,S2-127655964,S2-102153716,S3-479035160,S3-616820137,S3-890001176,S3-958565956,S3-54659473,S3-794351044,S3-619126989,S3-973395024,S3-165731171,S3-449512754,S3-206588550,S3-641502116,S3-879510519,S3-683741745,S3-864175398,S3-676669131,S3-755612669,S3-849839610,S3-816197176,S3-455211942
S1-504750404	S2-326481594,S2-137736816,S2-901231485,S2-969013975,S2-164454648,S2-152000251,S2-168620107,S2-363884092,S2-142636929,S2-591841231,S2-579413969,S2-565474831,S2-323842677,S2-460240086,S2-947995645,S2-558211503,S2-735227071,S2-890379444,S2-166049173,S2-80318643,S3-121200991,S3-182809268,S3-596342265,S3-390603382,S3-824319384,S3-397401848,S3-347846986,S3-156615112,S3-578260121,S3-306104556,S3-26435838,S3-76340991,S3-309891012,S3-463023353,S3-619367015,S3-176119589,S3-216782237,S3-571230639,S3-380978345,S3-882509848
S1-687138169	S2-86458130,S2-396798918,S2-249770710,S2-399784486,S2-125262185,S2-299399703,S2-696249827,S2-222958423,S2-40384887,S2-172650395,S2-643173613,S2-195727930,S2-299794715,S2-884040388,S2-194377317,S2-22921534,S2-784744321,S2-299460698,S2-63618400,S2-977648373,S3-751695476,S3-935050981,S3-513057872,S3-3918535,S3-346751127,S3-146153653,S3-939718474,S3-236616693,S3-948318989,S3-975520022,S3-135477072,S3-650185528,S3-333543278,S3-490903484,S3-705696248,S3-646804097,S3-648744815,S3-365263615,S3-563643255,S3-808808042
S1-576111952	S2-728635131,S2-364729817,S2-796991793,S2-350512005,S2-992065481,S2-257509648,S2-647059994,S2-42386300,S2-952729281,S2-635214615,S2-25722213,S2-714263938,S2-588085625,S2-210734907,S2-66109651,S2-854348240,S2-273313005,S2-572144264,S2-470558958,S2-905336963,S3-73242104,S3-221573658,S3-393924952,S3-383429854,S3-820560456,S3-435447746,S3-584354283,S3-746024645,S3-361303795,S3-95922329,S3-159905326,S3-349167271,S3-871484337,S3-316364254,S3-324472424,S3-73202453,S3-591877391,S3-33624168,S3-159240678,S3-435335006
S1-907329636	S2-562558756,S2-962866088,S2-20869901,S2-876889991,S2-547317455,S2-221686525,S2-445890930,S2-359127921,S2-311295166,S2-558305944,S2-353769894,S2-376506994,S2-70011762,S2-209243330,S2-842656257,S2-24201244,S2-177140915,S2-181095199,S2-247164142,S2-67550844,S3-295531735,S3-741055102,S3-933225651,S3-512908951,S3-341375283,S3-259462808,S3-872383716,S3-80153253,S3-169993225,S3-873993331,S3-845408009,S3-498828673,S3-263295829,S3-58870075,S3-275678279,S3-126877675,S3-257938207,S3-316254859,S3-21591627,S3-291757151
S1-220372723	S2-24046224,S2-872953423,S2-163009953,S2-434951420,S2-685656311,S2-870596042,S2-941009884,S2-451480263,S2-660730300,S2-909900274,S2-386519334,S2-78044313,S2-620436900,S2-824466212,S2-163257764,S2-135353509,S2-353831891,S2-153054966,S2-293772980,S2-840386934,S3-471499195,S3-177244648,S3-387172395,S3-288082028,S3-872834421,S3-979551252,S3-726438576,S3-593383864,S3-809754562,S3-78070479,S3-738666163,S3-860120315,S3-439712116,S3-257864093,S3-983807702,S3-629277235,S3-986577218,S3-374175510,S3-633634846,S3-360625946
S1-591377734	S2-863622630,S2-169854233,S2-24805160,S2-13828493,S2-928703176,S2-752109448,S2-904331162,S2-834322854,S2-392878555,S2-656063321,S2-967433388,S2-964372136,S2-487164297,S2-649935661,S2-714668842,S2-81112203,S2-876418317,S2-649318572,S2-553949900,S2-322979972,S3-706485564,S3-809305235,S3-722841055,S3-934276253,S3-422367488,S3-71658455,S3-749651684,S3-589230881,S3-272871974,S3-800636357,S3-65317174,S3-688088092,S3-220762074,S3-932543972,S3-722415650,S3-871741449,S3-813519270,S3-358556644,S3-265359996,S3-197197086
S1-915233460	S2-136493821,S2-85633962,S2-753945924,S2-635258386,S2-511810927,S2-462269697,S2-221709643,S2-431093921,S2-353555477,S2-195657644,S2-453862802,S2-114482664,S2-608640040,S2-965136001,S2-479645204,S2-456366176,S2-396473325,S2-711253667,S2-602075732,S2-587973344,S3-112497194,S3-771497604,S3-581223636,S3-150526740,S3-425154261,S3-951876123,S3-585751784,S3-628835514,S3-88918863,S3-388113889,S3-464881980,S3-131390761,S3-933027438,S3-85807791,S3-154171240,S3-833749338,S3-545447723,S3-431570574,S3-385275144,S3-671554566
S1-808794467	S2-201516685,S2-23639687,S2-270856476,S2-639397615,S2-28880228,S2-788281335,S2-492858570,S2-832293430,S2-900313325,S2-948262819,S2-130729441,S2-726590892,S2-177129414,S2-515997738,S2-784582194,S2-204857962,S2-955196693,S2-36118019,S2-686425005,S2-932262510,S3-358788993,S3-367949145,S3-690201767,S3-536005727,S3-842698366,S3-845721772,S3-885372545,S3-153247555,S3-692951143,S3-467435512,S3-222540494,S3-764097014,S3-715773728,S3-539022900,S3-640862812,S3-14341280,S3-132465778,S3-91233252,S3-926432681,S3-418693941
S1-119248132	S2-404742890,S2-223811318,S2-614777529,S2-367045449,S2-936190268,S2-266352840,S2-634290641,S2-409799767,S2-992277655,S2-842962393,S2-152334323,S2-788879059,S2-948988137,S2-677462462,S2-142113910,S2-361438680,S2-843910603,S2-497867947,S2-182228461,S2-997935426,S3-59881603,S3-436538682,S3-508251901,S3-936601995,S3-574504064,S3-458230852,S3-769137574,S3-562237659,S3-531537287,S3-22436687,S3-57417273,S3-727667732,S3-691333536,S3-56043304,S3-528505482,S3-27502210,S3-716680787,S3-50301287,S3-266117052,S3-424421679
S1-710758303	S2-601214229,S2-13976532,S2-656512339,S2-569382870,S2-681026174,S2-767723592,S2-606339225,S2-285861491,S2-239583669,S2-765515771,S2-406599731,S2-754762260,S2-251399930,S2-102557511,S2-708947382,S2-713787233,S2-739663962,S2-735500569,S2-245484295,S2-530477759,S3-602756754,S3-139726492,S3-939274601,S3-476486461,S3-602115807,S3-297417296,S3-259868595,S3-555677257,S3-569670913,S3-218394135,S3-497366457,S3-453011934,S3-349312503,S3-421958842,S3-335842705,S3-562975964,S3-978720211,S3-911038680,S3-154196615,S3-722053439
S1-105001584	S2-991948272,S2-31160247,S2-240516479,S2-454571186,S2-502740730,S2-814283248,S2-773760290,S2-338618064,S2-452669183,S2-497560184,S2-265876721,S2-537603717,S2-981461447,S2-783179639,S2-345787204,S2-51747100,S2-474915007,S2-750710327,S2-61211378,S2-422007143,S3-841102088,S3-666611026,S3-804841923,S3-264744022,S3-816670548,S3-2782818,S3-509816410,S3-708016710,S3-68558594,S3-239397496,S3-26716922,S3-458555257,S3-252011181,S3-226381435,S3-837896383,S3-737955088,S3-984929729,S3-654106334,S3-408629710,S3-645871579
S1-382212549	S2-746688314,S2-492299063,S2-225798504,S2-429314182,S2-302140384,S2-923247863,S2-163196023,S2-361133873,S2-871581957,S2-545135334,S2-3129340,S2-949147549,S2-576706082,S2-446512531,S2-903683999,S2-731051338,S2-299866408,S2-182273804,S2-855458656,S2-783510901,S3-1520109,S3-421973999,S3-950645498,S3-756138914,S3-107650118,S3-760264596,S3-558652409,S3-924461352,S3-896678668,S3-10556086,S3-438182899,S3-700859960,S3-396351747,S3-554666034,S3-841513009,S3-459794976,S3-348829042,S3-28571337,S3-646523747,S3-428901833
S1-35578091	S2-310837198,S2-772509330,S2-854358090,S2-599106166,S2-249481317,S2-993934882,S2-933273418,S2-812503095,S2-855458656,S2-819588091,S2-294766157,S2-478752933,S2-154901012,S2-685544492,S2-921872992,S2-148067549,S2-276862140,S2-90628299,S2-287732160,S2-721215346,S3-719214149,S3-348387887,S3-207289736,S3-128952476,S3-629400882,S3-396351747,S3-930377575,S3-867678166,S3-934227232,S3-459794976,S3-611925418,S3-608490660,S3-789768624,S3-335910639,S3-11972666,S3-904517161,S3-399929633,S3-113459657,S3-37782127,S3-179843955
S1-34932143	S2-770245859,S2-836194612,S2-464839378,S2-618047227,S2-820878461,S2-9410084,S2-777097274,S2-586704868,S2-450097954,S2-943643529,S2-343991836,S2-624536077,S2-280113691,S2-941547919,S2-720751175,S2-992216396,S2-979093099,S2-504837702,S2-126214557,S2-253220938,S3-432682666,S3-583810927,S3-932703780,S3-122988495,S3-676167614,S3-47899669,S3-835853090,S3-56386092,S3-9398890,S3-921027664,S3-82585295,S3-994591654,S3-557910538,S3-122986867,S3-760877303,S3-279006503,S3-212421594,S3-711100971,S3-90022342,S3-281228245
